duration,total_fiat,total_biat,mean_fiat,mean_biat,flowPktsPerSecond,flowBytesPerSecond,mean_flowiat,std_flowiat,mean_active,std_active,mean_idle,std_idle
59462461.0,59462392.0,59462434.0,25303.1455319149,5417.9894305239,224.1245951795,257866.370515677,4462.1387513132,37942.0515322064,0.0,0.0,0.0,0.0
55419163.0,55419163.0,55387567.0,18966.174880219,5632.2520846044,230.2091787276,247743.745245665,4344.2159598652,38123.4624369555,0.0,0.0,0.0,0.0
59273105.0,59273037.0,59236995.0,15751.5378687218,9809.0735221063,165.4038539064,178532.590793076,6046.425073957,268968.567016738,11800000.0,12600000.0,6858036.8,10900000.0
46015587.0,45992960.0,45993559.0,23429.9337748344,21583.0872829657,89.0133162922,195292.195229412,11237.0175824176,703203.490676312,46000000.0,0.0,45000000.0,0.0
2848154.0,2842456.0,2824548.0,823.9002898551,451.8553831387,3406.7680329083,3116723.32324727,293.563595135,4089.8226481344,0.0,0.0,0.0,0.0
14401864.0,14401412.0,14379655.0,11586.0112630732,2680.7708799404,458.8989314161,520992.977020197,2179.4588377724,43961.7551818402,14100000.0,0.0,3374489.0,0.0
5783951.0,5783728.0,5761016.0,4027.6657381616,1091.9287338893,1160.7982156142,1278356.26546629,861.6044987338,6416.8094267092,0.0,0.0,0.0,0.0
59295758.0,59295758.0,59126955.0,26697.7748761819,18345.3164753335,91.8446813683,94207.4136230791,10889.9463728191,101103.418063922,14700000.0,13900000.0,2806188.75,2550868.2516811
1037140.0,1029427.0,1015379.0,722.4049122807,298.027296742,4660.8943826292,4637725.86150375,214.5954893441,1762.2010029593,0.0,0.0,0.0,0.0
877333.0,877308.0,852559.0,497.0583569405,261.2006740196,5734.424671134,5275495.16546169,174.4200795229,2022.3590429748,0.0,0.0,0.0,0.0
48916025.0,48916025.0,48785479.0,27620.5674760023,17804.9193430657,92.2601540088,98316.942147282,10841.3175975177,188513.272755436,9641648.4,8593329.27309736,4892636.2,3069648.43634209
1047108.0,1047082.0,1022958.0,1392.3962765958,325.9904397706,3716.9040824824,4197339.72044909,269.1102544333,1372.4311456454,0.0,0.0,0.0,0.0
884206.0,883881.0,860422.0,1014.7887485649,290.781345049,4333.8317089004,4692979.91644481,230.8029235187,1705.9389931522,0.0,0.0,0.0,0.0
58235018.0,58106756.0,58106567.0,30598.607688257,21811.7743993994,78.3892605648,81675.5650354568,12759.6446099912,83057.6393234738,10900000.0,15600000.0,2258241.8,690806.919967475
59944727.0,59816307.0,59815053.0,37408.5722326454,24871.1239085239,66.8282299459,70644.5289174476,14967.4724094881,209822.867024423,6862069.5,4386557.96175636,3822426.25,2817772.90332105
59587954.0,59587954.0,59459123.0,40646.6261937244,26309.346460177,62.5629804306,63541.3660955703,15988.1819157499,204591.272627372,8468805.0,4188880.25767259,4113120.57142857,2351181.4016519
56172813.0,56172813.0,56043753.0,36594.6664495114,25579.0748516659,66.3666247229,65935.3840798395,15071.8575261605,155420.546950995,14000000.0,10500000.0,3770366.75,3092417.59881853
411092.0,411076.0,389355.0,825.453815261,231.0712166172,5315.1119457445,5743174.27729073,188.2289377289,1221.1757767999,0.0,0.0,0.0,0.0
646234.0,644260.0,623687.0,2078.2580645161,471.7753403933,2528.4958699171,2859959.39551308,395.7342314758,2043.7050150438,0.0,0.0,0.0,0.0
648504.0,647697.0,622223.0,1882.8401162791,491.0994475138,2487.2629929808,2732149.68604666,402.2977667494,2298.9455313732,0.0,0.0,0.0,0.0
424284.0,424264.0,391864.0,1107.7389033943,311.0031746032,3877.1200422359,4160284.14929623,258.0802919708,1830.8696420047,0.0,0.0,0.0,0.0
567691.0,566145.0,542475.0,1513.756684492,464.8457583548,2718.0279412568,2884430.08608556,368.1523994812,1958.7941648534,0.0,0.0,0.0,0.0
312595.0,312562.0,289605.0,816.088772846,251.3932291667,4916.9052608007,5169769.19016619,203.5123697917,1568.7996379657,0.0,0.0,0.0,0.0
13060395.0,13060376.0,13033612.0,41593.5541401274,11412.9702276708,111.6352147083,122282.059616114,8963.8949897049,321574.364652723,12500000.0,0.0,12300000.0,0.0
54636740.0,54507726.0,54636740.0,55676.9417773238,44133.0694668821,40.6136969373,37065.7180497958,24633.3363390442,243240.641706344,9629395.0,9682868.67601706,4375374.5,4070279.70905359
59940038.0,59940038.0,59811850.0,71698.6100478469,54423.8853503185,32.3156284953,30398.9630437004,30960.7634297521,249177.360678863,6621558.66666667,3094709.44624316,2977502.77777778,2130393.50593419
59970011.0,59802637.0,59840766.0,81921.4205479452,58097.8310679612,29.3813519561,28661.4921581388,34054.5207268597,352859.197744359,6689717.25,3410835.38594359,4711519.375,2400623.14325465
46005565.0,45980521.0,45980300.0,148804.275080906,40227.7340332458,31.6048721497,32096.3561690852,31662.4673090158,1180759.88893428,46000000.0,0.0,45000000.0,0.0
58318053.0,58318053.0,58151036.0,68690.2862190813,53843.5518518519,33.111530661,29384.0914064809,30216.6077720207,259540.2747783,9691289.83333333,3947479.14817327,3821956.16666667,2716876.6938245
59846190.0,59846190.0,59717348.0,82889.459833795,60138.3162134945,28.6902140303,27367.640279189,34875.4020979021,410377.150939167,7444912.875,4615461.32627978,4492499.625,4253831.61333643
620749.0,592410.0,591719.0,1159.3150684932,605.6489252815,2400.3260577142,2231728.12199456,416.8898589657,3365.369860457,0.0,0.0,0.0,0.0
683906.0,681047.0,659949.0,2467.5615942029,693.952681388,1797.0305860747,1948994.45245399,556.9267100977,7947.6400289438,0.0,0.0,0.0,0.0
406509.0,406182.0,383375.0,1889.2186046512,414.4594594595,2809.2858952692,3176357.71901729,356.2743207713,1738.4221703102,0.0,0.0,0.0,0.0
374210.0,374157.0,351550.0,799.4807692308,391.9175027871,3653.0290478608,3387600.54514845,273.9458272328,2015.9550595664,0.0,0.0,0.0,0.0
2976854.0,2975551.0,2950055.0,6023.3825910931,3322.134009009,464.9203487978,421553.761118281,2152.4613159798,66958.2172171727,2769484.0,0.0,2484510.0,0.0
650734.0,650712.0,628572.0,1908.2463343109,715.0989761092,1877.8794407546,1900621.45208334,532.9516789517,6656.0511620204,0.0,0.0,0.0,0.0
4637216.0,4636982.0,4614213.0,36801.4444444444,5285.4673539519,215.8622759863,261614.511810535,4637.216,92059.8499955847,2305450.5,125212.347488177,2051110.0,165745.82950711
329142.0,328755.0,302253.0,1204.2307692308,350.6415313225,3454.4360792606,3667082.9003895,289.7376760563,1984.6927250998,0.0,0.0,0.0,0.0
45193971.0,45171888.0,45172414.0,161906.408602151,156848.659722222,12.5901749151,26563.7865723284,79566.8503521127,1888099.75891106,45200000.0,0.0,45000000.0,0.0
359873.0,359825.0,333766.0,1266.9894366197,395.9264531435,3137.2178518533,3292967.24122121,319.0363475177,1940.6951353215,0.0,0.0,0.0,0.0
1333367.0,1321799.0,1308625.0,4895.5518518519,1559.7437425507,833.2289609687,882048.978263299,1201.2315315315,21758.8201222668,0.0,0.0,0.0,0.0
465675.0,464131.0,443031.0,2550.1703296703,533.7722891566,2177.4842969883,2490440.7580394,459.6989141165,2267.0062492545,0.0,0.0,0.0,0.0
15246577.0,15246577.0,5220466.0,67165.5374449339,20881.864,31.4168878693,74715.7870255074,31896.6046025105,487194.606895329,7623288.5,5234775.847841,6832942.0,4480044.71783475
2726845.0,2725185.0,2696618.0,11848.6304347826,3417.7667934094,374.4253890485,404494.204841126,2673.3774509804,64677.3983577909,2318307.0,0.0,2055080.0,0.0
310445.0,310445.0,261958.0,1338.125,687.5538057743,1981.027235098,3516539.1615262,505.6107491857,2791.3527464162,0.0,0.0,0.0,0.0
343769.0,341792.0,314027.0,1505.691629956,437.3635097493,2754.7568279862,2921319.2579901,363.3921775899,1859.5868069533,0.0,0.0,0.0,0.0
1771216.0,1706475.0,1746139.0,4753.4122562674,2508.8204022989,596.7651602063,530296.135536264,1677.2878787879,19339.9193384195,0.0,0.0,0.0,0.0
379732.0,355617.0,356226.0,830.8808411215,552.288372093,2830.9439288762,2420873.14211075,353.5679702048,2681.5183824735,0.0,0.0,0.0,0.0
2397659.0,2332670.0,2371638.0,8482.4363636364,7365.3354037267,249.8270187712,373999.388570268,4009.4632107023,53406.1437482912,1498302.0,0.0,1163721.0,0.0
2214502.0,2212519.0,2188115.0,10387.4131455399,3563.7052117264,374.3505311804,386316.652683086,2674.5193236715,39362.825612872,0.0,0.0,0.0,0.0
6847484.0,6847469.0,6824429.0,28531.1208333333,11224.3898026316,124.1331852692,124532.602047701,8065.3521790342,217736.893687723,6593432.0,0.0,6341332.0,0.0
345143.0,345119.0,312260.0,1806.9057591623,516.132231405,2312.0851357264,2450569.76383702,433.0526976161,2693.2819816437,0.0,0.0,0.0,0.0
5195646.0,5128395.0,5169929.0,20679.0120967742,17233.0966666667,105.857866375,161191.890286598,9463.8360655738,176746.101541311,4190802.0,0.0,4086530.0,0.0
31596664.0,31596664.0,31467049.0,88258.8379888268,59371.7905660377,28.1675305975,29013.1894936757,35541.8042744657,381910.831828499,7751052.25,5792805.54994336,5307354.0,2345740.32659237
371422.0,371341.0,344868.0,1614.5260869565,594.6,2186.1925249447,2191784.54695737,457.98027127,2625.4415413916,0.0,0.0,0.0,0.0
41629546.0,41563237.0,41604010.0,114499.275482094,77764.5046728972,21.6192605127,17552.1731608603,46306.5027808676,438649.649118447,4612924.22222222,2534591.3788652,3619457.11111111,2582202.402629
263032.0,262644.0,240804.0,1554.1065088757,493.4508196721,2505.398582682,2599136.22677089,399.7446808511,2004.5118757771,0.0,0.0,0.0,0.0
4279648.0,4278723.0,1260028.0,59426.7083333333,2686.6268656717,126.8795938358,151976.050366759,7896.0295202952,131977.999696559,2996681.0,0.0,2996681.0,0.0
220854.0,215660.0,198944.0,902.3430962343,441.1175166297,3133.2916768544,2875836.52548743,319.6150506512,1955.5484840163,0.0,0.0,0.0,0.0
305463.0,300238.0,280769.0,3335.9777777778,622.5476718404,1777.6293691871,2045802.60129705,563.5848708487,2596.6188546161,0.0,0.0,0.0,0.0
51543055.0,51518326.0,51515937.0,319989.602484472,286199.65,6.6546307742,12415.4650903017,150710.687134503,2444600.6305369,25800000.0,29700000.0,24700000.0,28700000.0
51541156.0,51516413.0,51513087.0,376032.211678832,286183.816666667,6.1892286622,11487.9068680571,162079.106918239,2536096.87985251,25800000.0,29700000.0,24800000.0,28600000.0
209592.0,207635.0,187557.0,2414.3604651163,508.2845528455,2180.4267338448,2441343.18103744,459.6315789474,2234.0228776389,0.0,0.0,0.0,0.0
257670.0,255699.0,235716.0,2389.7102803738,644.0327868852,1843.4431637366,1984251.17398223,543.6075949367,2806.0494760001,0.0,0.0,0.0,0.0
222991.0,221138.0,199011.0,1221.7569060774,552.8083333333,2435.0758550794,2250247.76784713,411.4225092251,2027.7057117143,0.0,0.0,0.0,0.0
317692.0,316883.0,289449.0,2640.6916666667,843.8746355685,1463.6818050187,1506978.45712199,684.6810344828,3970.5463578307,0.0,0.0,0.0,0.0
252231.0,251208.0,228090.0,2512.08,674.8224852071,1744.4326827392,1865972.06528936,574.5580865604,2917.9356558158,0.0,0.0,0.0,0.0
51525551.0,51500692.0,51497209.0,418704.81300813,328007.700636943,5.4730127971,9093.643656523,183364.950177936,2697615.85267711,25800000.0,29700000.0,24800000.0,28600000.0
15270319.0,5265556.0,15196365.0,57234.3043478261,116895.115384615,14.6689797378,29467.4918055084,68476.7668161435,724828.818316966,7635159.5,3458515.12821897,7094610.5,4115577.13407385
212465.0,210511.0,185363.0,1913.7363636364,594.1121794872,1995.6228084626,2029411.90313699,502.2813238771,2571.3505241071,0.0,0.0,0.0,0.0
51524227.0,51499482.0,51496407.0,504896.882352941,393102.34351145,4.560961196,8279.7748717317,220189.004273504,2955820.31470586,25700000.0,29700000.0,24800000.0,28600000.0
237542.0,235490.0,211013.0,3514.776119403,703.3766666667,1553.4095023196,1752144.88385212,645.4945652174,2987.4989243276,0.0,0.0,0.0,0.0
51591131.0,51566302.0,51564017.0,456338.955752212,365702.24822695,4.9620931939,8229.3214312359,202318.160784314,2831280.30289464,25800000.0,29700000.0,24800000.0,28600000.0
13852739.0,13852739.0,3826904.0,159226.885057471,42053.8901098901,12.9938202113,29802.2650971768,77389.6033519553,791154.028063357,6926369.5,4728532.64734542,6765504.5,4575397.36017097
51543027.0,51518277.0,51513148.0,472644.743119266,373283.68115942,4.8309153438,7985.541865828,207834.786290323,2870597.30510053,25800000.0,29700000.0,24800000.0,28600000.0
109838293.0,109838293.0,5518751.0,661676.463855422,17976.3876221498,4.324539166,3638.9585916089,231726.356540084,4777634.77555872,54900000.0,75100000.0,52500000.0,72800000.0
1829896.0,1828053.0,1807096.0,12694.8125,6318.5174825175,236.0789902814,215490.935003957,4245.6983758701,33825.5643652462,0.0,0.0,0.0,0.0
214284.0,214178.0,190547.0,2855.7066666667,713.65917603,1605.3461761028,1726666.47999851,624.7346938776,3153.1598176813,0.0,0.0,0.0,0.0
190116.0,188194.0,165984.0,1809.5576923077,653.4803149606,1893.5807612195,1868764.33335437,529.5710306407,2776.167790388,0.0,0.0,0.0,0.0
274333.0,274249.0,252621.0,2980.9673913044,1250.599009901,1078.9806548975,1026668.31915956,929.9423728814,4015.7985206647,0.0,0.0,0.0,0.0
2036146.0,2035922.0,2006004.0,36355.75,10287.2,124.2543511123,132428.61759422,8079.9444444445,99548.8416950272,1836803.0,0.0,1567624.0,0.0
18462226.0,18462065.0,18304321.0,114671.211180124,85136.376744186,20.4742375053,15557.3331189858,48971.4217506631,152429.208341615,2302742.0,69850.8362655738,1601522.5,443109.171536203
179200.0,177247.0,156006.0,2858.8225806452,812.53125,1428.5714285714,1480797.99107143,702.7450980392,2994.8687596496,0.0,0.0,0.0,0.0
5222960.0,5220981.0,5199269.0,81577.828125,27079.5260416667,49.3972766401,50588.5551488045,20322.8015564202,292644.951049101,4997301.0,0.0,4685877.0,0.0
5300462.0,5239532.0,5277780.0,45168.3793103448,25013.1753554502,62.0700610626,50857.0762322228,16159.9451219512,141229.609793947,1738464.33333333,460604.189257798,1449934.66666667,306109.763231808
284634.0,282668.0,259436.0,3925.9444444445,1387.3582887701,916.9670524252,916981.105560123,1094.7461538462,4792.754415676,0.0,0.0,0.0,0.0
59764277.0,59698472.0,59739109.0,147040.571428571,83551.2013986014,18.7904891747,5517.3762078641,53265.8440285205,340313.265157658,2981966.55,1450718.98992697,2259829.55,1217775.40730465
50900994.0,50835447.0,50875531.0,319719.79245283,197191.980620155,8.23166636,4947.9976756446,121772.71291866,973652.474847582,6349203.625,5310984.87035967,5376834.25,4879808.68955914
12015282.0,11949963.0,11989730.0,199166.05,136246.931818182,12.4841014967,18258.8307124211,80639.4765100671,818736.581999067,5951205.5,5667815.11170746,5825450.5,5682418.28095253
27006970.0,26981484.0,26980988.0,284015.621052632,234617.286956522,7.849825434,8011.1171301335,127995.118483412,1333742.49682143,13500000.0,4922075.55153078,13300000.0,4894085.43670429
45300466.0,45269289.0,45268971.0,656076.652173913,620122.890410959,3.178775247,4686.2652582868,316786.475524475,3768335.8330546,45300000.0,0.0,45100000.0,0.0
222768.0,220814.0,200170.0,3873.9298245614,1308.3006535948,951.6627163686,932624.973066149,1055.7725118484,4354.1740915392,0.0,0.0,0.0,0.0
160037.0,150827.0,135483.0,2472.5737704918,915.4256756757,1318.4451095684,1272880.64635053,762.080952381,3299.9469668233,0.0,0.0,0.0,0.0
21913706.0,21913706.0,21804302.0,230670.589473684,146337.597315436,11.2258510724,9204.4677426995,89443.6979591837,712303.483820932,4913739.25,3420368.46221133,4725548.0,3448157.60734981
23142208.0,23093949.0,23142208.0,253779.659340659,185137.664,9.4200173121,8443.4899211,106646.119815668,902099.312911889,5765937.5,4082329.88958936,5655273.5,4094723.12732733
1965037.0,1963106.0,1942107.0,25830.3421052632,15172.7109375,104.8326316502,90817.6283703564,9585.5463414634,89914.9915469129,1756411.0,0.0,1246425.0,0.0
1073517.0,1073061.0,1045406.0,37002.1034482759,8231.5433070866,147.179783832,160230.345676873,6837.6878980892,68479.5150433225,0.0,0.0,0.0,0.0
45655859.0,45609384.0,45607721.0,991508.347826087,735608.403225806,2.4093293262,3682.440845106,418861.091743119,4309413.17801167,45600000.0,0.0,45000000.0,0.0
2174361.0,2172418.0,2151258.0,86896.72,17778.9917355372,68.0659743253,74421.8646305742,14791.5714285714,157685.584489259,2043770.0,0.0,1911449.0,0.0
150183.0,148761.0,124011.0,4020.5675675676,1024.8842975207,1065.3669190255,1075035.12381561,944.5471698113,3221.1471346816,0.0,0.0,0.0,0.0
347559.0,347489.0,323352.0,9144.4473684211,2763.6923076923,451.7218659278,464606.009339422,2227.9423076923,14616.5573965172,0.0,0.0,0.0,0.0
56109013.0,56043773.0,56083796.0,318430.528409091,185095.03630363,8.572597775,3111.4252535506,116893.777083333,812850.462651373,4982002.72727273,3436882.03562935,4288487.90909091,3438381.82403138
45367406.0,45326877.0,45327811.0,1510895.9,1225075.97297297,1.5209156988,3216.8909987933,667167.735294118,5455927.85514538,45300000.0,0.0,45000000.0,0.0
836526.0,836418.0,806078.0,22011.0,7604.5094339623,174.5313355473,172958.162687113,5769.1448275862,40050.8500786256,0.0,0.0,0.0,0.0
45435294.0,45394900.0,45396851.0,1464351.61290323,1335201.5,1.4746245507,3128.713110121,688413.545454545,5537930.01671617,45400000.0,0.0,45000000.0,0.0
10273101.0,220288.0,10231803.0,4236.3076923077,189477.833333333,10.5128918717,13372.203777613,96010.2897196262,971681.483649354,10300000.0,0.0,10100000.0,0.0
10293438.0,214493.0,10252987.0,5106.9761904762,244118.738095238,8.3548373245,13234.4509191195,121099.270588235,1092979.55771424,10300000.0,0.0,10100000.0,0.0
58897826.0,58897826.0,58837172.0,1436532.34146341,1368306.3255814,1.4601557619,2334.9758274609,692915.6,6371260.31688087,58800000.0,0.0,58700000.0,0.0
35667388.0,35602465.0,35642227.0,624604.649122807,419320.317647059,4.037301526,3945.1164744668,249422.293706294,2937161.59831767,35600000.0,0.0,35100000.0,0.0
265342.0,246563.0,103544.0,7044.6571428572,1056.5714285714,508.7773514935,502879.302937341,1980.1641791045,14296.695098773,0.0,0.0,0.0,0.0
59025840.0,59000280.0,59000204.0,1255325.10638298,921878.1875,1.9144157881,2215.0129502604,527016.428571429,5556035.48202458,59000000.0,0.0,58800000.0,0.0
559832.0,493255.0,533635.0,8808.125,5082.2380952381,291.1587762043,228931.179353806,3455.7530864198,14179.6587040556,0.0,0.0,0.0,0.0
59616210.0,59591149.0,59591086.0,232777.92578125,119182.172,12.7146626731,2909.8964862074,78753.249669749,598280.696351293,4865816.16666667,2371248.79030064,4146113.0,2475140.49140266
55995139.0,55995139.0,55817136.0,207389.403703704,232571.4,9.1436508444,5571.1085921226,109579.528375734,830826.354783242,6201191.66666667,3654402.95932921,5246185.0,3679921.58057154
56621120.0,56555399.0,56596016.0,220919.52734375,125212.424778761,12.5394905647,3043.2460537693,79860.5359661495,682992.994405789,6211820.22222222,4270545.33854355,5044817.88888889,3594444.91501066
27610651.0,27545350.0,27584181.0,189967.931034483,135216.573529412,12.7124854825,4765.2987247566,78887.5742857143,1375041.2510448,25800000.0,0.0,25700000.0,0.0
2879048.0,2822180.0,2822885.0,65632.0930232558,68850.8536585366,29.8709851312,42671.7442710229,33871.1529411765,229841.239951055,2530105.0,0.0,2107385.0,0.0
110776.0,110387.0,86041.0,3153.9142857143,988.9770114943,1119.376038131,1039665.63154474,900.6178861789,4003.423966975,0.0,0.0,0.0,0.0
50322957.0,50301347.0,50299310.0,1359495.86486487,931468.703703704,1.8480631017,2314.9673021003,546988.663043478,2282615.76321426,10100000.0,34531.7574567237,10000000.0,12327.8656932172
58779485.0,58779485.0,58704116.0,261242.155555556,147869.309823678,10.6159487447,2533.4689475418,94349.0930979133,765270.844372349,5872913.5,4949144.31322014,4755244.4,3951694.16617404
308691.0,299625.0,284815.0,12484.375,3431.5060240964,353.1039129745,364134.360898115,2858.25,15040.3861699932,0.0,0.0,0.0,0.0
57718912.0,57718912.0,57581705.0,257673.714285714,307923.556149733,7.1553670312,4666.6506811494,140094.446601942,2061441.72768876,11500000.0,17200000.0,10300000.0,17500000.0
57718768.0,57691985.0,57693630.0,278705.241545894,152225.936675462,10.1873276297,2602.6023285875,98328.395229983,992949.983876752,6364651.44444444,6550500.02588637,5535127.66666667,6188720.75433873
34283937.0,34283937.0,34147764.0,170566.850746269,197385.919075145,10.9672351807,7721.5169308006,91423.832,873431.230225,5677209.83333333,5008892.42482247,5038064.16666667,5211597.72349136
58967730.0,58942078.0,58942203.0,460484.984375,334898.880681818,5.1892789497,2029.6016143067,193336.819672131,3366831.98368874,58900000.0,0.0,58800000.0,0.0
128239.0,128119.0,98692.0,4927.6538461539,1218.4197530864,849.9754364897,846965.431732936,1187.3981481482,4652.7185007771,0.0,0.0,0.0,0.0
1011403.0,1011336.0,987598.0,36119.1428571429,12192.5679012346,109.7485374277,106946.489183837,9194.5727272727,60500.5158475179,0.0,0.0,0.0,0.0
35018419.0,35018419.0,34844171.0,162876.36744186,196859.723163842,11.2512218213,7407.0162904842,89105.3918575064,926990.021622743,6965659.0,5916671.70475887,6198607.0,6067288.89436429
354233.0,329373.0,328893.0,6861.9375,3869.3294117647,381.1050918463,295935.161320374,2643.5298507463,9116.6448131688,0.0,0.0,0.0,0.0
58916531.0,58916531.0,58854361.0,241461.192622951,189852.777419355,9.4370797222,2881.8567067365,106155.911711712,1110274.66512652,6542227.0,7057149.51682948,5620496.33333333,7090826.12093602
39517870.0,39452780.0,39491447.0,157811.12,135244.681506849,13.765924125,4163.3063725348,72776.9244935543,908064.988914668,7546669.8,7431330.4236835,6333431.8,7858044.11964844
14947270.0,4941662.0,14873428.0,133558.432432432,391406.0,5.1514423704,6884.7354734343,196674.605263158,1234494.58993305,7473635.0,3688215.23055353,7068407.0,4153829.4896157
10767472.0,794654.0,10693488.0,27401.8620689655,267337.2,6.5939340265,9295.3109142053,153821.028571429,1190971.93464958,10800000.0,0.0,9972818.0,0.0
58604334.0,58578591.0,58578582.0,1171571.82,901208.953846154,1.996439376,1696.9564059887,505209.775862069,5396500.63944356,58600000.0,0.0,58100000.0,0.0
8162651.0,8161223.0,8137415.0,233177.8,111471.438356164,13.4760141038,12050.4968300127,74886.7064220184,635493.799260608,7734177.0,0.0,6586843.0,0.0
4936507.0,4936411.0,4914100.0,133416.513513514,69212.676056338,22.2829624267,19703.2030948199,45289.0550458716,405082.566364616,4774333.0,0.0,4220016.0,0.0
58984692.0,58958504.0,58958981.0,1403773.9047619,1156058.45098039,1.6105873707,1655.4973280186,627496.723404255,6060447.26382572,59000000.0,0.0,58800000.0,0.0
45570952.0,45532603.0,45532735.0,1422893.84375,1626169.10714286,1.3605157952,2113.6490631137,747064.786885246,5760470.79758296,45500000.0,0.0,45000000.0,0.0
48070568.0,48047322.0,48045310.0,1334647.83333333,1413097.35294118,1.4977979873,1945.6603882858,677050.253521127,5347297.44697685,24000000.0,29700000.0,24000000.0,29800000.0
26476656.0,26410769.0,26450926.0,318202.036144578,240462.963636364,7.3649784172,3782.6529150811,136477.608247423,1769470.09125308,13200000.0,16400000.0,13100000.0,16300000.0
45800595.0,45764412.0,45763994.0,1830576.48,1989738.86956522,1.0916888743,2021.7859615143,934706.020408163,6426210.82069504,45800000.0,0.0,45000000.0,0.0
108706353.0,108706353.0,381252.0,3019620.91666667,5690.328358209,0.965904909,823.4385344525,1045253.39423077,10600000.0,109000000.0,0.0,108000000.0,0.0
245830.0,245830.0,220052.0,5344.1304347826,4401.04,398.6494732132,359915.388683236,2534.3298969072,9858.2003969851,0.0,0.0,0.0,0.0
2780601.0,2757202.0,2758490.0,86162.5625,42438.3076923077,35.6038137079,31640.2820829022,28373.4795918367,248051.930116478,2528402.0,0.0,2452663.0,0.0
120524.0,120166.0,95974.0,6675.8888888889,1476.5230769231,705.2537253991,722071.952474196,1434.8095238095,5241.4959305324,0.0,0.0,0.0,0.0
10943631.0,10943631.0,10879905.0,202659.833333333,162386.641791045,11.2394140482,8253.2936280472,89701.8934426229,515851.237755732,3416394.33333333,1956388.83210875,2817278.0,2082551.43835933
47039666.0,47014584.0,47013635.0,1044768.53333333,618600.460526316,2.6148144844,1868.7420102005,385571.032786885,4076026.38415089,23500000.0,30500000.0,23400000.0,30500000.0
5888774.0,5822519.0,5863013.0,69315.7023809524,49269.0168067227,34.8119999171,16055.1245471468,28866.5392156863,267295.079588247,5775837.0,0.0,3743161.0,0.0
106292.0,106187.0,79932.0,4826.6818181818,1248.9375,827.9080269446,798188.010386483,1221.7471264368,4668.2931638039,0.0,0.0,0.0,0.0
148417.0,122879.0,123238.0,2925.6904761905,2282.1851851852,660.3017174582,577009.372241724,1530.0721649485,4783.2742332602,0.0,0.0,0.0,0.0
180055.0,179951.0,156523.0,7497.9583333333,2608.7166666667,477.6318347172,450106.911776957,2118.2941176471,7627.4080402497,0.0,0.0,0.0,0.0
196266.0,196266.0,136737.0,7009.5,4410.8709677419,310.8026861504,404221.821405643,3271.1,8355.735819874,0.0,0.0,0.0,0.0
10408674.0,438192.0,10352801.0,18258.0,345093.366666667,5.3801281508,7691.7578550351,189248.618181818,1343461.04104688,10400000.0,0.0,9970482.0,0.0
45582408.0,45544619.0,45544212.0,1897692.45833333,1626579.0,1.1846675586,1739.6623715009,860045.433962264,6179413.19635075,45500000.0,0.0,45000000.0,0.0
54068615.0,54003896.0,54042523.0,915320.271186441,720566.973333333,2.5153224287,1500.4268187746,400508.259259259,4593207.66355743,53500000.0,0.0,53400000.0,0.0
2620494.0,2620494.0,223021.0,163780.875,3780.0169491526,29.383772678,26927.747211022,34480.1842105263,271603.592842864,2620494.0,0.0,2369915.0,0.0
59844657.0,59818899.0,59818725.0,657350.538461539,538907.432432432,3.40882562,1303.3243719652,294801.266009852,4082000.23205326,29900000.0,40200000.0,29800000.0,40100000.0
